17|Bystrov a synové OPRAVA UCL|$$aBystrov a synové (nakladatelství)$$7xx0226807|61027
17|Armádní umělecké divadlo (Praha)|$$aArmádní umělecké divadlo$$7ko2002162112|61027
16|Turkova nadace|$$aNadace architekta Aloise Turka$$7av20211120947|61027
16|Mladá fronta (nakladatelství, Praha) OPRAVA UCL|$$aMladá fronta (nakladatelství)$$7ko2002149862|61027
16|Mladá Fronta (nakladatelství) OPRAVA UCL|$$aMladá fronta (nakladatelství)$$7ko2002149862|61027
16|Česká akademie|$$aČeská akademie věd a umění$$7kn20010710168|61027
15|Vítězslav (spolek)|$$aVítězslav (spolek)|61024
15|Ústav literárnej a umeleckej komunikácie Filozofickej fakulty Univerzity Konštantína Filozofa OPRAVA UCL|$$aUniverzita Konštantína Filozofa.$$bÚstav literárnej a umeleckej komunikácie$$7mzk2003200723 |61027
15|Tatrín OPRAVA UCL|$$aTatrín (Slovensko, spolek)|61024
15|Tatran OPRAVA UCL|$$aSlovenský akademický spolok Tatran$$7ko20201080215|61027
15|Studio Palmoffka|$$aStudio Palmoffka |61024
15|Parcon OPRAVA UCL|$$aParcon (festival sci-fi)|61124
15|Nakladatelství Franze Kafky|$$aNakladatelství Franze Kafky$$7xx0238979|61027
15|Matice Moravská OPRAVA UCL|$$aMatice moravská$$7kn20020321249|61027
15|Kruh přátel Jaroslava Vrchlického OPRAVA UCL|$$aKruh přátel Jaroslava Vrchlického$$7ko20211108442|61027
15|Klub Divadelních novin|$$aKlub Divadelních novin|61024
15|Dědictví sv. Prokopa|$$aDědictví sv. Prokopa (spolek)$$7av20211120939|61027
15|Česká Akademie věd OPRAVA UCL|$$aČeská akademie věd a umění$$7kn20010710168|61027
14|Východoevropská informační agentura (VIA)|$$aVýchodoevropská informační agentura (VIA)$$7av20211120946|61027
14|Studio Hrdinů|$$aStudio Hrdinů$$7av2016918349|61027
14|Státní opera OPRAVA UCL|$$aStátní opera Praha$$7kn20010709327|61027
14|Spolek českých spisovatelů beletristů OPRAVA UCL|$$aSpolek českých spisovatelů belletristů Máj$$7kn20050422109|61027
14|Slušní lidé (politické hnutí)|$$aSlušní lidé (politické hnutí)$$7av20211120949|61027
14|Petrov (nakladatelství, Brno) OPRAVA UCL|$$aNakladatelství Petrov$$7kn20030228002|61027
14|Museum Jaroslava Vrchlického OPRAVA UCL|$$aMuseum Jaroslava Vrchlického a Svatopluka Čecha (Praha, Česko)$$7ko2015885251|61027
14|Kvasnička a Hampl OPRAVA UCL|$$aKvasnička a Hampl (nakladatelství)$$7xx0229896|61027
14|Krajské oblastní divadlo Trutnov|$$aKrajské oblastní divadlo Trutnov$$7av20211122364|61027
14|Divadlo D21|$$aDivadlo D21$$7av20211120915|61027
14|Divadelní žatva|$$aDivadelní žatva (soutěž)|61124
13|Votobia (Olomouc) OPRAVA UCL|$$aVotobia (nakladatelství)$$7ko20191037578|61027
13|Volvox Globator OPRAVA UCL|$$aVolvox Globator (nakladatelství)$$7xx0246174|61027
13|Ústav literárnej a umeleckej komunikácie Filozofickej fakulty Univerzity Konštantína Filozofa v Nitre OPRAVA UCL|$$aUniverzita Konštantína Filozofa.$$bÚstav literárnej a umeleckej komunikácie$$7mzk2003200723 |61027
13|Svaz českých spisovatelů (Ostrava) OPRAVA UCL|$$aSvaz českých spisovatelů.$$bPobočka v Ostravě$$7ko20191036442|61027
13|Svaz českých spisovatelů (Brno) OPRAVA UCL|$$aSvaz českých spisovatelů.$$bPobočka v Brně|61024
13|Spolek posluchačů filosofie OPRAVA UCL|$$aSpolek posluchačů filosofie Karlovy university$$7ko20191053505|61027
13|Společnost Národního divadla OPRAVA UCL|$$aSpolečnost Národního divadla|61024
13|Petr Prchal (nakladatelství)|$$aPetr Prchal (nakladatelství)$$7av20211120906|61027
13|ITEM (nakladatelství)|$$aITEM (nakladatelství)|61024
13|Ikar (nakladatelství)|$$aIkar (nakladatelství)$$7xx0237091|61027
13|Cesty (nakladatelství)|$$aCesty (nakladatelství)|61024
13|Cabaret Calembour|$$aCabaret Calembour (divadelní soubor)$$7av20211120945|61027
13|Blok (nakladatelství, Brno) OPRAVA UCL|$$aBlok (nakladatelství)$$7xx0171586|61027
12|Ústřední jednota českého herectva|$$aÚstřední jednota českého herectva|61024
12|Studio Hrdinů (divadelní soubor)|$$aStudio Hrdinů$$7av2016918349|61027
12|Studio DAMÚZA|$$aStudio Damúza (divadelní soubor)$$7av20211120944|61027
12|Společnost přátel literatury pro mládež OPRAVA UCL|$$aSpolečnost přátel literatury pro mládež v Republice československé$$7ko20191028661|61027
