ceny;Kódy;;;;;;;
1||Hudba pramenů (výstava) (1968 : Praha, Česko);;;;;;;;
1||Šuplíky (soutěž) (Kopřivnice, Česko) OPRAVA UCL;;;;;;;;
1||Dostojevskij a dnešok (mezinárodní vědecký seminář) (2006 : Nitra, Slovensko);;;;;;;;
1||Soumrak tradiční společnosti (2016 : Praha, Česko);;;;;;;;
1||Státní cena za literaturu (cena) (2006) OPRAVA UCL;;;;;;;;
1||Síla analýzy a nemožnost porozumění (konference) (2017 : Praha, Česko);;;;;;;;
1||[16. kongres IBBY] (mezinárodní kongres) (Würzburg, Německo) OPRAVA UCL;;;;;;;;
1||Monoskop (2005 : Praha, Česko);;;;;;;;
1||Festival spisovatelů Praha (festival) (2003);;;;;;;;
1||Literárny fond;;;;;;;;
1||Život a práce Zdeňka Nejedlého (výstava) (1953 : Praha, Česko);;;;;;;;
1||Sjezd KSČ (11.) OPRAVA UCL;;;;;;;;
1||Šrámkova Sobotka (festival) (2011) OPRAVA UCL;;;;;;;;
1||Středoevropský literární den (2004 : Istanbul, Turecko) OPRAVA UCL;;;;;;;;
1||Sedmá velmoc (výstava) (2006 : Plzeň, Česko) OPRAVA UCL;;;;;;;;
1||Bohemistentreffen (10. : 2006 : München, Německo);;;;;;;;
1||Století Jestřába (slavnostní večer) (2007 : Praha, Česko);;;;;;;;
1||Fučíkův rok;;;;;;;;
1||Dny Josefa Zvěřiny (setkání) (2009 : Opava, Česko) OPRAVA UCL;;;;;;;;
1||Celostátní balkanistické symposium (2. : 1974 : Brno, Česko);;;;;;;;
1||Vidoucí (literární soutěž) (2016);;;;;;;;
1||Bílá vrána;;;;;;;;
1||Cena Václava Buriana (1. : 2016 : Olomouc, Česko);;;;;;;;
1||Výtvarníci Charty 77 (výstava);;;;;;;;
1||Transfer/Vyhnání/Odsun v kontextu české literatury. Transfer/Vertreibung/Aussiedlung im kontext der Tschechischen literatur (sympozium) (2004 : Vídeň, Rakousko) OPRAVA UCL;;;;;;;;
1||O železnou rukavici lorda Trollslayera (soutěž) (1. : 1999 : Praha, Česko);;;;;;;;
1||Žena s duší lesa : Žďárecko v životě Anny Pammrové (výstava) (2015 : Tišnov, Česko);;;;;;;;
1||[Ekumenický den bible] (1972 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Noc literatury (12. : 2018 : Česko);;;;;;;;
1||Face Books aneb Je Facebook sokem knihy? (přednáška) (2011 : Praha, Česko);;;;;;;;
1||Antonín Slavíček 1870-1910 (výstava) (2004 : Praha, Česko);;;;;;;;
1||Kutná Hora v době baroka (sympozium) (1993 : Kutná Hora, Česko);;;;;;;;
1||Hledá se Mácha plzeňského kraje (soutěž);;;;;;;;
1||Encyklopedie knihy (výstava) (2007 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||O cenu Miloslava Švandrlíka (literární soutěž);;;;;;;;
1||Sněz tu žábu (festival) (5. : 2019 : Praha, Česko);;;;;;;;
1||Literatura, příroda, kultura (2010 Brno);;;;;;;;
1||Slovníky modernistů a paradigmata moderny (konference) (2018 : Brno, Česko);;;;;;;;
1||Nejskromější umění (výstava) (2002 : Praha, Česko);;;;;;;;
1||Die Wiener Moderne in slawischen Periodika der Jahrhundertwende (konference) (2004 : Vídeň, Rakousko) OPRAVA UCL;;;;;;;;
1||Státní cena za překladatelské dílo 2002 OPRAVA UCL;;;;;;;;
1||Noc divadel (akce) (Česko);;;;;;;;
1||Jivínský Štefan (cena) (7 : 2003 :;;;;;;;;
1||Cestování Čechů a Poláků v 19. a 20. století = Podróze Czechów i Polaków w XIX i XX wieku (mezinárodní vědecká konference) (2007 : Praha, Česko);;;;;;;;
1||[Zdeněk Mézl] (výstava) (2004 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||František Bartoš, dialektolog, pedagog a národopisec (konference) (2006 : Zlín, Česko) OPRAVA UCL;;;;;;;;
1||Jan Amos Komenský (výstava) (1957-1958 Praha, Česko);;;;;;;;
1||Český bestseller (cena) (2015 : Česko);;;;;;;;
1||Non/Fiction (knižní veletrh) (2008 : Moskva, Rusko);;;;;;;;
1||Cena Evelyny Burkeyové;;;;;;;;
1||Stories/Příběhy (výstava) (2019 : Praha, Česko);;;;;;;;
1||Cena Friedricha Gerstäckera;;;;;;;;
1||Mezinárodní knižní veletrh (2007 : Frankfurt nad Mohanem, Německo) OPRAVA UCL;;;;;;;;
1||Vyhnání / vysídlení / odsun v české literatuře = Vertreibung / Aussiedlung / Abschub in der tschechischen Literatur (sympozium) (2004 : Vídeň, Rakousko);;;;;;;;
1||Spisovatel a společnost (konference) (1995) OPRAVA UCL;;;;;;;;
1||Petr Veselý (výstava) (2018 : Praha, Česko);;;;;;;;
1||Vyšehrátky (Praha, Česko);;;;;;;;
1||Mystik neukázněný (výstava) (2014 : Litomyšl, Česko);;;;;;;;
1||Prix Europa (festival) (2018 : Berlín, Německo);;;;;;;;
1||Československý literárny kontext (konference) (1978 : Smolenice, Slovensko) OPRAVA UCL;;;;;;;;
1||Literární kritika - anketa 2013 (2013 Česko);;;;;;;;
1||Mezinárodní veletrh dětské knihy (2004 : Boloňa, Itálie) OPRAVA UCL;;;;;;;;
1||Studánecká Čapkiana (slavnost) (2008 : Malé Svatoňovice, Česko) OPRAVA UCL;;;;;;;;
1||Všude dobře, tak co doma? (soutěž) (2003 : Bezdružice, Česko);;;;;;;;
1||Svět knihy Brno 2003 (knižní veletrh) (2003 : Brno, Česko) OPRAVA UCL;;;;;;;;
1||Libri (literární festival) (2005 : Olomouc, Česko);;;;;;;;
1||Zdeněk Kalista a kulturní historie (konference);;;;;;;;
1||Český a slovenský exil 20. století (putovní výstava) OPRAVA UCL;;;;;;;;
1||Krásné tisky (výstava) (2020 : Praha, Česko);;;;;;;;
1||Fórum pro kreativní Evropu (konference) (2009) OPRAVA UCL;;;;;;;;
1||Velký letní knižní sraz (akce) (2018 : Brno, Česko);;;;;;;;
1||Národní cena (1956);;;;;;;;
1||Jan Zrzavý - ilustrátor a uctívač krásy II (výstava);;;;;;;;
1||Výroční ceny nakladatelství Albatros (nakladatelské ceny) (2006 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Literatura pro děti a mládež v socialistickém Československu (konference) (1979);;;;;;;;
1||Mezinárodní kongres slavistů (7. : 1973 : Varšava, Polsko);;;;;;;;
1||Nevšední zásluhy tiskařské rodiny Krylů o českou bibliofilii (výstava) (2006 : Kroměříž, Česko);;;;;;;;
1||Ortenova Kutná Hora (soutěž pro mladé básníky) OPRAVA UCL;;;;;;;;
1||[Výstava k 200. výročí narození Františka Palackého] (Praha, Česko) OPRAVA UCL;;;;;;;;
1||Cena Josefa Škvoreckého (4. : 2010: Česko);;;;;;;;
1||Jičínské poetické jaro (výstava) (2004 : Jičín, Česko);;;;;;;;
1||Setkání spisovatelů (1998 : Luhačovice, Česko) OPRAVA UCL;;;;;;;;
1||Literární harenda (literární večer) (1994 : Ostrava, Česko);;;;;;;;
1||Literární záře nad Kladnem (výstava) (2010 : Kladno, Česko);;;;;;;;
1||Poklad byzantského kupce (literární soutěž);;;;;;;;
1||Literair Paspoort (literární festival) (2002 : Haag, Nizozemsko);;;;;;;;
1||Letní Letná (festival) (16. : 2020 : Praha, Česko);;;;;;;;
1||Lávka Open Air (divadelní festival);;;;;;;;
1||Svět knihy Praha (festival) (2007) OPRAVA UCL;;;;;;;;
1||Božena Němcová a její Babička (specializovaná jednací sekce kongresu);;;;;;;;
1||Česká beseda o německých i českých kronikách, pamětech a dalších vyprávěcích pramenech (konference) (2001 : Ústí nad Labem, Česko) OPRAVA UCL;;;;;;;;
1||Česká jubilejní výstava OPRAVA UCL;;;;;;;;
1||Fenomén Východočeské loutkářství (2017 : Hradec Králové, Česko);;;;;;;;
1||Deutscher Buchpreiss (německá knižní cena) OPRAVA UCL;;;;;;;;
1||Knihy všem - nejlepší dětem (výstava) (1972 : Česko);;;;;;;;
1||[Prostor] (seminář) (2003) OPRAVA UCL;;;;;;;;
1||in monte Oliveti - Litomyšl a knižní kultura jednoty bratrské v 16. století (výstava) (2019 : Litomyšl, Česko);;;;;;;;
1||European Film Awards;;;;;;;;
1||Mělnický Pegas (soutěž) (2008 : Mělník, Česko);;;;;;;;
1||Čapkova lóže Národ, setkání se svobodnými zednáři (2015 : Praha, Česko);;;;;;;;
1||Dámský salonek (autorské čtení) (2009 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Průniky české slovenské literatury (2018 : Praha, Česko);;;;;;;;
1||Halasova dětská Rozseč (akce);;;;;;;;
1||Jivínský Štefan (cena) (2002 : Libuň, Česko);;;;;;;;
1||Novinářská křepelka (cena) (1998);;;;;;;;
1||Rituály (výstava) (Praha, Česko);;;;;;;;
1||Občanská cena Hanno Ellenbogenové (2011 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Subjekt v priestoroch umenia (mezinárodní konference) (1996 : Bratislava, Slovensko) OPRAVA UCL;;;;;;;;
1||Cena Miroslava Ivanova (cena) (2008);;;;;;;;
1||Detská kniha kedysi a dnes (výstava Matice slovenské) (1975 : Martin, Slovensko) OPRAVA UCL;;;;;;;;
1||Král se špatnou pověstí. Utváření obrazu a pověsti českého a římského krále Václava IV. (workshop) (2019 : Praha, Česko);;;;;;;;
1||Léon Bloy a česká kultura (2007 : Praha, Česko);;;;;;;;
1||Jan Hanč Události (Koláže z konce 40. a počátku 50. let) (2016 : Praha, Česko);;;;;;;;
1||Výstava Josefa Čapka 1946 Praha, Česko;;;;;;;;
1||Čtením ke vzdělání (konference) (2003 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Labyrintem normalizace : židovská obec jako zrcadlo většinové společnosti (výstava) (2017-2018 : Praha, Česko);;;;;;;;
1||Milovníci knížek (výstava);;;;;;;;
1||Cena vize 97;;;;;;;;
1||Konference o výuce dětské literatuře na pedagogických fakultách (konference) (1969 : Banská Bystrica, Slovensko);;;;;;;;
1||Poezie mezi námi (soutěž) (2. : 2003 : Tábor, Česko);;;;;;;;
1||Já rostl pro bolest... Mnoho tváří Rudolfa Těsnohlídka (1882-1928) (výstava) (2008 : Brno, Česko) OPRAVA UCL;;;;;;;;
1||Praha Mariny Cvětajevové (výstava);;;;;;;;
1||Moravský festival poezie (festival) (2000 : Valašské Meziříčí, Česko) OPRAVA UCL;;;;;;;;
1||Čáslav (soutěž);;;;;;;;
1||Swiat slowianski w oczach badaczy i publicystów XIX i XX wieku (mezinárodní konference) (2006 : Opole, Polsko) OPRAVA UCL;;;;;;;;
1||150 let Archivu Národního muzea v Praze (výstava) (1996) OPRAVA UCL;;;;;;;;
1||Moje knihy jsou drahé (výstava o životě a díle L. Moníkové) (2008 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Libri (knižní veletrh) (2000 : Olomouc, Česko);;;;;;;;
1||Medaile Franze Kafky (ocenění) OPRAVA UCL;;;;;;;;
1||Poésir (festival) (2012 : Paříž, Francie);;;;;;;;
1||Lidské mraveniště Ondřeje Sekory (výstava) (2019 : Brno, Česko);;;;;;;;
1||Faustovské sympozium (2. : 1994 : Ellwangen, Německo);;;;;;;;
1||Druhý břeh Rozkoše (festival poezie) (2012 : Šonov u Nového Města nad Metují, Česko) OPRAVA UCL;;;;;;;;
1||S Václavem Větvičkou v zahradě bratří Čapků (přednáška) (2011 : Praha, Česko);;;;;;;;
1||Kniha ve 21. století (konference) (2020: Opava, Česko);;;;;;;;
1||Setkání v mezidveří kulis a smrti (konference) (2007 : Brno, Česko);;;;;;;;
1||Čtenáři a čtení v české kultuře 19. a 20. století (sympozium) (2008 : Praha, Česko);;;;;;;;
1||Velikonoční literární festival (1999 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Uši a vítr : večery potulné akademie (projekt);;;;;;;;
1||Český bestseller (ocenění) OPRAVA UCL;;;;;;;;
1||Dílna Františka Halase (soutěž);;;;;;;;
1||Literární soutěž o cenu Waltera Sernera;;;;;;;;
1||Skřipec (anticena za nejhorší překlad roku);;;;;;;;
1||Zlatá stuha (soutěž o nejhodnotnější autorský a ediční počin v oblasti dětské literatury) OPRAVA UCL;;;;;;;;
1||Bezručova Opava (7. : 1964 : Opava, Česko);;;;;;;;
1||Státní cena za překladatelské dílo (ocenění) (2006) OPRAVA UCL;;;;;;;;
1||Inter vepres rosae nascuntur - Česká slovesná kultura 17. a 18. století v evropských souvztažnostech (konference) (1997 : Hradec Králové, Česko);;;;;;;;
1||Jiří Kolář & Béatrice Bizot - Korespondáž (2012 : Praha, Česko);;;;;;;;
1||Krakowskie reminiscencje teatralne (divadelní festival);;;;;;;;
1||Rockfest '89 (hudební festival);;;;;;;;
1||[Soutěž na loutkové hry] (soutěž) (1967 : Bratislava, Slovensko) OPRAVA UCL;;;;;;;;
1||Bible pro malé i velké (2014 : Velehrad, Česko);;;;;;;;
1||Pamětní medaile Jaroslava Haška OPRAVA UCL;;;;;;;;
1||Expo 2010 (světová výstava) (2010 : Shanghai, Čína) OPRAVA UCL;;;;;;;;
1||Literární večer (5. : Brno, Česko);;;;;;;;
1||Slam dvojic (6. : 2019 : Olomouc, Česko);;;;;;;;
1||Dílo Andreje Plávky (seminář) (1977 : Budmerice, Slovensko) OPRAVA UCL;;;;;;;;
1||Noc literatury (akce) (13. : 2019 : Česko);;;;;;;;
1||[PEN klub] (výstava) (Praha, Česko) OPRAVA UCL;;;;;;;;
1||Folklore Fellows' Summer School Doing Folkloristics in the Digital Age (9. : 2015 : Turku, Finsko);;;;;;;;
1||Konference FITES (konference);;;;;;;;
1||Co víš o díle Václava Čtvrtka (soutěž pro děti) (1976 : Jičín, Česko);;;;;;;;
1||Loď literátů (akce) (2010 : Brno, Česko);;;;;;;;
1||Poděbradské dny poezie (recitační soutěž) (1999 : Poděbrady, Česko) OPRAVA UCL;;;;;;;;
1||Vítězslav Nezval a Brno (konference) (1997 : Brno, Česko) OPRAVA UCL;;;;;;;;
1||Kniha knih. Podoby české bible v jižních Čechách (výstava) (2005 : České Budějovice, Česko);;;;;;;;
1||Čarodějka příroda (výstava) (2017 : Valašské Meziříčí, Česko);;;;;;;;
1||František Ladislav Rieger a česká společnost druhé poloviny 19. století (mezinárodní konference) (2003) OPRAVA UCL;;;;;;;;
1||Slovanské kultúry v dejinách európskych kultúr (18.-20. storočie) (konference) (1976 : Berlin, Německo) OPRAVA UCL;;;;;;;;
1||Zaplať kávu básní;;;;;;;;
1||Magnesia Litera (soutěž) (2012) OPRAVA UCL;;;;;;;;
1||Jaroslav Seifert a Praha (výstava) (2001 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||O tachovskou renetu (2003 : Tachov, Česko) OPRAVA UCL;;;;;;;;
1||Český bestseller (cena) OPRAVA UCL;;;;;;;;
1||Ceny nakladatelství Československý spisovatel (1964);;;;;;;;
1||Festival spisovatelů v Praze OPRAVA UCL;;;;;;;;
1||Druhá brněnská versologická konference (konference) (1966 : Brno, Česko);;;;;;;;
1||Světový kongres Společnosti pro vědy a umění (1996 : Brno, Česko);;;;;;;;
1||František Langer a uplynulé století (zárodek výstavy plánované ke 40. výročí úmrtí F. L. v roce 2005) (2000 : Praha, Česko);;;;;;;;
1||Cena Waltera Sernera (10. : 2015 : Praha, Česko);;;;;;;;
1||Praha - Prag 1900-1945 : Literaturstadt zweier Sprachen (konference) (2009 : Praha, Česko);;;;;;;;
1||Slavníkovci v našich dějinách (putovní výstava) OPRAVA UCL;;;;;;;;
1||Zatracovaní umělci (výstava) (Solingen, Německo) OPRAVA UCL;;;;;;;;
1||Literární cena Knižního klubu (literární cena) (2004);;;;;;;;
1||Trapsavec (literární soutěž) (2001) OPRAVA UCL;;;;;;;;
1||Staré pověsti české (výstava) (2011 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Tady a teď (výstava) (2017 : Praha, Česko);;;;;;;;
1||Za oponou aneb S Cimrmany na tahu (2014 : Cheb, Česko);;;;;;;;
1||Literární soutěž o Cenu Jana Masaryka (soutěž);;;;;;;;
1||Pohádkový svět Beatrix Potterové (2016 : Dobříš, Česko);;;;;;;;
1||Generace nula (výstava) (Praha, Česko) OPRAVA UCL;;;;;;;;
1||Svátek lužicko-srbské poezie OPRAVA UCL;;;;;;;;
1||Česko-německá literární setkání (Berlín, Německo) OPRAVA UCL;;;;;;;;
1||Dopište Ivana Klímu (soutěž) (2007 : Havlíčkův Brod, Česko);;;;;;;;
1||Bohumil "Bob" Krčil (výstava) (2007 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Kulturní politika a divadlo v evropských impériích. "Kulturní stát" Rakousko v mezinárodním srovnání (konference) (2010 : Vídeň, Rakousko);;;;;;;;
1||Literární laboratoř (sympozium) (4. : 2000 : lHradec Králové, Česko);;;;;;;;
1||Salon du livre (knižní veletrh) (2004 : Paris, Francie) OPRAVA UCL;;;;;;;;
1||Svět knihy 1998 (veletrh) OPRAVA UCL;;;;;;;;
1||Friedrich Schiller a Čechy (výstava) (1959) OPRAVA UCL;;;;;;;;
1||Ortenova cena (literární cena) (2008) OPRAVA UCL;;;;;;;;
1||Odkaz Františka Palackého 1798-1998 (výstava) (1998 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Měsíc autorského čtení (festival) (18. : 2018 : Brno, Česko);;;;;;;;
1||[Konference o Dostojevském a Někrasovovi] (konference) (1971 : Praha, Česko);;;;;;;;
1||Krajská konference umělců a kulturních pracovníků (konference) (1970 : České Budějovice, Česko);;;;;;;;
1||Festival fantazie (2007 : Chotěboř, Česko);;;;;;;;
1||Medaile za zásluhy (vyznamenání) (2010) OPRAVA UCL;;;;;;;;
1||Od Tiziana po Warhola (2012 : Olomouc, Česko);;;;;;;;
1||Století trampingu (výstava) (2018-2020 : Praha, Česko);;;;;;;;
1||Počátky českého knihtisku (výstava) (1977) OPRAVA UCL;;;;;;;;
1||Konference o dětské literatuře (1997 : Praha, Česko);;;;;;;;
1||Slovanská knihovna a slavistika OPRAVA UCL;;;;;;;;
1||Deutsch-tschechische Spurensuche (projekt) OPRAVA UCL;;;;;;;;
1||Medzinárodný literárny festival Jána Smreka (2000 : Bratislava, Slovensko);;;;;;;;
1||Modernismus: Tvoření nového světa 1914-1939 (výstava) (Londýn, Velká Británie) OPRAVA UCL;;;;;;;;
1||Měsíc čtenářů (2011) OPRAVA UCL;;;;;;;;
1||Zarafest (literární festival);;;;;;;;
1||Cena české filmové kritiky;;;;;;;;
1||Ceny Akademie science fiction, fantasy a hororu (23.: 2018 : Praha, Česko);;;;;;;;
1||Argonauti před objektivem (2017 : Praha, Česko);;;;;;;;
1||Šrámkův Písek (festival) (57. : 2018 : Písek, Česko);;;;;;;;
1||Slezsko - perla v české koruně (výstava) (2007 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Život a doba spisovatele Karla Čapka (výstava) (2009 : Stará Huť, Česko);;;;;;;;
1||Literární Šumava (10.);;;;;;;;
1||Zázrak jménem Mácha (výstava) (2010) OPRAVA UCL;;;;;;;;
1||Fantastická povídka 2011 (literární soutěž) OPRAVA UCL;;;;;;;;
1||Poezie bez hranic (literární festival);Kuba;;;;;;;
1||Český ráj - má láska (akce) (2013 : Libošovice, Česko);;;;;;;;
1||Moje knihy jsou drahé (výstava) OPRAVA UCL;;;;;;;;
1||Česká literatura v osudovém desetiletí 1938-1948 (literárněvědná konference) (1998 : Brno, Česko);;;;;;;;
1||Intermediální přesahy (2017 : Kutná Hora, Česko);;;;;;;;
1||Reflexe undergroundu (konference) (2015 : Praha, Česko);;;;;;;;
1||Pedagogický vliv díla Boženy Němcové (výstava) OPRAVA UCL;;;;;;;;
1||BAKG 1988 (bienále kresby a grafiky);;;;;;;;
1||Slovanská zemědělská výstava (1948 : Praha, Česko);;;;;;;;
1||Demokratický exil ze zemí sovětského bloku ve Velké Británii (sympozium) (2009 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Sovětská literatura u nás - naše literatura v SSSR (výstava) (1970 : Bratislava, Slovensko) OPRAVA UCL;;;;;;;;
1||Romantismus v dějinách české literatury (konference) (2008);;;;;;;;
1||Olomoucké baroko (výstava) (2010 : Olomouc, Česko) OPRAVA UCL;;;;;;;;
1||Kniha mého srdce (televizní anketa);;;;;;;;
1||Faust (sympozium) (2019 : Klenová, Česko);;;;;;;;
1||Literatura pro děti a mládež na prahu 3. tisíciletí (konference) (2001 : České Budějovice, Česko);;;;;;;;
1||Šrámkův Písek (17.) OPRAVA UCL;;;;;;;;
1||Dny České divadelní encyklopedie (konference) (2009 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Bologna Children's Book Festival (veletrh) (2008 : Bologna, Itálie) OPRAVA UCL;;;;;;;;
1||Šrámkova Sobotka (festival) (45. : 2001 : Sobotka, Česko) OPRAVA UCL;;;;;;;;
1||Amnézie (výstava) (2019 : Praha, Česko);;;;;;;;
1||Grafik a básník ticha (výstava) (Šumperk, Česko);;;;;;;;
1||Magnesia Litera za rok 2006 OPRAVA UCL;;;;;;;;
1||Vzajimodejstvije literatur v mirovom literaturnom processe. Problemy teoretičeskoj i istoričeskoj poetiki (mezinárodní konference) (2004 : Grodno, Bělorusko) OPRAVA UCL;;;;;;;;
1||Cena čtenářů Magnesia Litera;;;;;;;;
1||Interkulturelle und transkulturelle Dimension im linguistischen, kulturellem und historischem Kontext (konference) (2013 : Pardubice, Česko);;;;;;;;
1||BigMag (výstava) (2011 : Praha, Česko);;;;;;;;
1||Kongres českých slavistů (2. : 2010 : Plzeň, Česko);;;;;;;;
1||Svět knihy 99 (5. : Praha, Česko) OPRAVA UCL;;;;;;;;
1||literARTura (festival) (7. : 2016 : Česko);;;;;;;;
1||Svět knihy '98 (4. Mezinárodní knižní veletrh) (Praha, Česko) OPRAVA UCL;;;;;;;;
1||Knižní veletrh (Bělehrad, Srbsko);;;;;;;;
1||Siréna Marie Majerové (výstava) (Praha, Česko) OPRAVA UCL;;;;;;;;
1||Ego-dokument a literatúra (konference) (2009 : Warszawa, Polsko) OPRAVA UCL;;;;;;;;
1||Státní cena za literaturu (1997) OPRAVA UCL;;;;;;;;
1||Literární Vysočina (soutěž);;;;;;;;
1||[Odhalení pomníku Jaroslava Foglara] (1997 : Ledeč nad Sázavou, Česko) OPRAVA UCL;;;;;;;;
1||Děkujeme za Vaše básně! (2011 : Kratochvíle, Česko);;;;;;;;
1||Diskuse o samizdatovém časopise O divadle (2011 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Association for Semiotic Studie (kongres) (Drážďany, Německo) OPRAVA UCL;;;;;;;;
1||Evakuace historických fondů (výstava) (2019 : Praha, Česko);;;;;;;;
1||Romantismus v dějinách české literatury (konference) (2008 : Bořetice, Česko);;;;;;;;
1||Literární kavárna (soutěž);;;;;;;;
1||Pražská německá literatura (výstava);;;;;;;;
1||Fabula rasa (cena);;;;;;;;
1||Prix littériaire Richelieu de la Francophonie (cena) (2019 : Remeš, Francie);;;;;;;;
1||Český lev;;;;;;;;
1||Salon du livre (knižní veletrh) (2002 : Paříž, Francie) OPRAVA UCL;;;;;;;;
1||Literární cena moravského zemského správního výboru;;;;;;;;
1||Máj na Vilii (mezinárodní setkání spisovatelů, malířů, překladatelů a literárních vědců) (1998 : Vilnius, Litva) OPRAVA UCL;;;;;;;;
1||Čtenáři píší o knihách (čtenářská soutěž Nových knih o nejlepší recenzi);;;;;;;;
1||Literatura pod hákovým křížem: Literatura z Čech a Moravy z let 1938-1945 (konference) (Olomouc, Česko);;;;;;;;
1||Rozmarné léto (festival) (2011 : Háj ve Slezsku, Česko) OPRAVA UCL;;;;;;;;
1||Dějiny novější české literatury (kolokvium) (2005 : České Budějovice, Česko);;;;;;;;
1||Božena Němcová: Život - dílo - doba (konference) (2005 : Česká Skalice, Česko);;;;;;;;
1||Co přináší zima (2013-2014 : Praha, Česko);;;;;;;;
1||Moravský festival poezie (recitátorská i autorská soutěž) (2001 : Valašské Meziříčí, Česko) OPRAVA UCL;;;;;;;;
1||Vokolkův Děčín (literární festival) (2007 : Děčín, Česko);;;;;;;;
1||Ostře sledovaná Hrabalova Polná (festival) (Polná, Česko; Klášterec nad Ohří, Česko);;;;;;;
1||Festival 13+ (8. : 2016 : Praha, Česko);;;;;;;;
1||Návrat Anny Pammrové (výstava) (2000 : Předklášteří, Česko);;;;;;;;
1||Turnaye Královny Poesie (2016 : Praha, Česko);;;;;;;;
1||Vivat Comenius (Koncert pro kytaru, lidský hlas a orffovský instrumentář na texty Obecné porady Jana Amose Komenského);;;;;;;;
1||Literatura v exilu (sympozium) (1988 : Bělehrad, Srbsko);;;;;;;;
1||Státní cena za překladatelské dílo 2001 OPRAVA UCL;;;;;;;;
1||Konvence a kreativita v českém jazyce a literatuře (konference) (2019: Cieszyn, Polsko);;;;;;;;
1||Literární a výtvarná soutěž o Cenu prof. Antonína Voráčka (2008 : Strakonice, Česko);;;;;;;;
1||Edmund Husserl a znovuzrození evropského racia (2020 : Prostějov, Česko);;;;;;;;
1||Dramatická soutěž (2015 : Praha, Česko);;;;;;;;
1||Memory of the World OPRAVA UCL;;;;;;;;
1||Podzimní knižní veletrh (Havlíčkův Brod, Česko) OPRAVA UCL;;;;;;;;
1||Majáles (slavnost) (1968 : Česko);;;;;;;;
1||Alea (firma);;;;;;;;
1||Novinářská cena Lva Sychravy;;;;;;;;
1||Visegrad Poetesse (překladatelský workshop) (2011 : Balatonfüred, Maďarsko);;;;;;;;
1||Mezinárodní den studentstva;;;;;;;;
1||Divadlo národů (festival) OPRAVA UCL;;;;;;;;
1||Sjezd Svazu zaměstnanců umění a kultury (sjezd) OPRAVA UCL;;;;;;;;
1||Potřebujeme češtinu? A jakou? (kolokovium) (2008);;;;;;;;
1||CDArcha (projekt);;;;;;;;
1||Konference (1960 : Hradec u Opavy);;;;;;;;
1||Hlinecký hrneček (soutěž) (2017 : Hlinsko, Česko);;;;;;;;
1||Umět se radovat (výstava) (2005 : Praha, Česko);;;;;;;;
1||Literární Vysočina (festival) (2007 : Chotěboř, Česko);;;;;;;;
1||Knižní veletrh v Ostravě (3. : 2013 : Ostrava, Česko);;;;;;;;
1||Cena Marka Ravenhilla (10. : 2020 : Praha, Česko);;;;;;;;
1||Cena Toma Stopparda 1984;;;;;;;;
1||O jednorožcovu podkovu OPRAVA UCL;;;;;;;;
1||Josef Lada (výstava) (Praha, Česko);;;;;;;;
1||Proseč Terezy Novákové (soutěž) OPRAVA UCL;;;;;;;;
1||95 let Českého PEN klubu (výstava) (2020 : Praha, Česko);;;;;;;;
1||Cena Miroslava Ivanova (10 : 2010 : Praha, Česko);;;;;;;;
1||Bratři Čapkové a jejich doba (2015 : Tokio, Japonsko);;;;;;;;
1||Salon původní tvorby 2011 (festival scénického čtení);;;;;;;;
1||Morava a Brno na konci třicetileté války (konference) (1995 : Brno, Česko) OPRAVA UCL;;;;;;;;
1||Samizdat - skrytá minulost tvůrčího odporu (2015 : Brno, Česko);;;;;;;;
1||Svět knihy Brno (knižní trh) (2003 : Brno, Česko) OPRAVA UCL;;;;;;;;
1||[Kongres bohemistů] (kongres) (2000 : Praha, Česko);;;;;;;;
1||Jan Hus-husitství-husitská metropole. 600 let husitské tradice v pražských dějinách (1415-2015) (výstava) (2015 : Praha, Česko);;;;;;;;
1||Brněnská sedmikráska (soutěž) (2010);;;;;;;;
1||Česká literatura 2016: první bilance (diskuse) (2016 : Praha, Česko);;;;;;;;
1||Die letzten Tage der Menschheit? (seminář) (2000 : Vrchotovy Janovice, Česko) OPRAVA UCL;;;;;;;;
1||[Valná schůze Společnosti F. X. Šaldy] (1999 : Praha, Česko);;;;;;;;
1||Literární cena Fridricha Nietzscheho (2002 : Praha, Česko);;;;;;;;
1||Hledá se Mácha Plzeňského kraje (soutěž);;;;;;;;
1||Zlatý odznak J. K. Tyla (2016 : Červený Kostelec, Česko);;;;;;;;
