11|Kafka - Borges (bienále) (2004 : Buenos Aires, Argentina - Praha, Česko)|$$aKafka - Borges$$d(2004 :$$cBuenos Aires, Argentina - Praha, Česko)$$7kn20041018006|61127
11|Josef Čapek (výstava) (2009 : Praha, Česko) OPRAVA UCL|$$aJosef Čapek (výstava)$$d(2009 :$$cPraha, Česko)|61124
11|Festival spisovatelů (8. : 1998 : Praha, Česko) OPRAVA UCL|$$aFestival spisovatelů Praha$$n(8. :$$d1998 :$$cPraha, Česko)$$7ko2004252601|61127
11|Cena Marka Ravenhilla|$$aCena Marka Ravenhilla (soutěž)|61124
11|Cena Karla Hynka Máchy|$$aCena Karla Hynka Máchy (ocenění)|61124
10|Svět knihy (knižní veletrh) (2008 : Praha, Česko) OPRAVA UCL|$$aSvět knihy (veletrh)$$d(2008 :$$cPraha, Česko)$$7kn20080330022|61127
10|Spisovatelé a mír - duch Helsink a povinnost mistrů kultury (setkání spisovatelů) (1977 : Sofia, Bulharsko ; Varna, Bulharsko) OPRAVA UCL|$$aSpisovatelé a mír - duch Helsink a povinnost mistrů kultury (setkání spisovatelů)$$d(1977 :$$cSofia, Bulharsko;$$cVarna, Bulharsko)|61124
10|Sjezd Svazu slovenských spisovatelů (3. : 1977 : Bratislava, Slovensko) OPRAVA UCL|$$aSvaz slovenských spisovatelů.$$bSjezd$$n(3 :$$d1977 :$$cBratislava, Slovensko)|61124
10|Sjezd Svazu československých spisovatelů (2. : 1956 : Praha, Česko)|$$aSvaz československých spisovatelů.$$bSjezd$$n(2. :$$d1956 :$$cPraha, Česko)$$7olak2002158685|61127
10|[Seminář o současné české próze] (seminář) (1980 : Dobříš, Česko) OPRAVA UCL|$$aSeminář o současné české próze (seminář)$$d(1980 :$$cDobříš, Česko)|61124
10|Nejkrásnější české knihy roku 2011 (2012 : Česko)|$$aNejkrásnější české knihy roku 2011 (soutěž)$$d(2012 :$$cČesko)|61124
10|Mezinárodní televizní festival (festival) (3. : 1976 : Praha, Česko) OPRAVA UCL|$$aMezinárodní televizní festival (festival)$$n(3. :$$d1976 :$$cPraha, Česko)|61124
10|Měsíc knihy OPRAVA UCL|$$aBřezen - měsíc knihy (akce)$$7kn20130327007|61127
10|Měsíc autorského čtení (16. : 2015 : Brno, Česko)|$$aMěsíc autorského čtení (festival)$$n(16. :$$d2015 :$$cBrno, Česko)$$7av2016919004|61127
10|Magnesia Litera (ocenění) OPRAVA UCL|$$aMagnesia Litera (akce)$$7ko2007396129|61127
10|Magnesia Litera (literární soutěž) (2008) OPRAVA UCL|$$aMagnesia Litera (akce)$$d(2008 :$$cPraha, Česko)$$7pna2008447569|61127
10|Konference Ústavu jazyků a literatur ČSAV o pražské německé literatuře (1965 : Liblice, Česko)|$$aWeltfreunde (konference)$$d(1965 :$$cLiblice, Mělník, Česko)$$7kn20120229001|61127
10|Konference o strukturalismu a historismu ve filosofii 20. století (konference) (1968 : Brno, Česko)|$$aKonference o strukturalismu a historismu ve filozofii 20. století (konference)$$d(1968 :$$cBrno, Česko)|61124
